activity_name,geography,reference_product_name,iso_forest_anomaly,lof_anomaly
"treatment of residues, MSWI-WWT, rainwater mineral oil storage, residual material landfill",RoW,"residues, MSWI-WWT, rainwater mineral oil storage",False,False
"treatment of residues, MSWI-WWT-SLF, cake from recycling of waste plastic, WEEE, residual material landfill",RER,"residues, MSWI-WWT-SLF, cake from recycling of waste plastic, WEEE",False,False
"treatment of residues, MSWI, residues from sorting of waste plastic, residual material landfill",RER,"residues, MSWI, residues from sorting of waste plastic",False,False
"treatment of residues, MSWI-WWT-SLF, hard coal ash, residual material landfill",GLO,"residues, MSWI-WWT-SLF, hard coal ash",False,False
"treatment of residues, MSWI-WWT-SLF, inert waste, residual material landfill",RoW,"residues, MSWI-WWT-SLF, inert waste",False,False
"treatment of residues, MSWI-WWT-SLF, inert waste, residual material landfill",RER,"residues, MSWI-WWT-SLF, inert waste",False,False
"treatment of residues, MSWI-WWT-SLF, lignite ash, residual material landfill",GLO,"residues, MSWI-WWT-SLF, lignite ash",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",BE,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",CY,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",CZ,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",DE,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",DK,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",ES,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",FI,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",FR,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",GB,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",GR,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",HU,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",IS,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",IT,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",LT,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",NL,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",NO,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",PL,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",RoW,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",SE,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",SI,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, municipal solid waste, residual material landfill",SK,"residues, MSWI-WWT-SLF, municipal solid waste",False,False
"treatment of residues, MSWI-WWT-SLF, refinery sludge, residual material landfill",Europe without Switzerland,"residues, MSWI-WWT-SLF, refinery sludge",False,False
"treatment of residues, MSWI-WWT-SLF, refinery sludge, residual material landfill",RoW,"residues, MSWI-WWT-SLF, refinery sludge",False,False
"treatment of residues, MSWI-WWT-SLF, residue from cooling tower, residual material landfill",GLO,"residues, MSWI-WWT-SLF, residue from cooling tower",False,False
"treatment of residues, MSWI-WWT-SLF, sludge from pulp and paper production, residual material landfill",Europe without Switzerland,"residues, MSWI-WWT-SLF, sludge from pulp and paper production",False,False
"treatment of residues, MSWI-WWT-SLF, sludge from pulp and paper production, residual material landfill",RoW,"residues, MSWI-WWT-SLF, sludge from pulp and paper production",False,False
"treatment of residues, MSWI-WWT-SLF, waste aluminium, residual material landfill",GLO,"residues, MSWI-WWT-SLF, waste aluminium",False,False
"treatment of residues, MSWI-WWT-SLF, waste asphalt, residual material landfill",GLO,"residues, MSWI-WWT-SLF, waste asphalt",False,False
"treatment of residues, MSWI-WWT-SLF, waste bitumen, residual material landfill",Europe without Switzerland,"residues, MSWI-WWT-SLF, waste bitumen",False,False
"treatment of residues, MSWI-WWT-SLF, waste bitumen, residual material landfill",RoW,"residues, MSWI-WWT-SLF, waste bitumen",False,False
"treatment of residues, MSWI-WWT-SLF, waste emulsion paint, residual material landfill",Europe without Switzerland,"residues, MSWI-WWT-SLF, waste emulsion paint",False,False
"treatment of residues, MSWI-WWT-SLF, waste emulsion paint, residual material landfill",RoW,"residues, MSWI-WWT-SLF, waste emulsion paint",False,False
"treatment of residues, MSWI-WWT-SLF, waste glass, residual material landfill",GLO,"residues, MSWI-WWT-SLF, waste glass",False,False
"treatment of residues, MSWI-WWT-SLF, waste graphical paper, residual material landfill",GLO,"residues, MSWI-WWT-SLF, waste graphical paper",False,False
"treatment of residues, MSWI-WWT-SLF, waste gypsum, residual material landfill",Europe without Switzerland,"residues, MSWI-WWT-SLF, waste gypsum",False,False
"treatment of residues, MSWI-WWT-SLF, waste gypsum, residual material landfill",RoW,"residues, MSWI-WWT-SLF, waste gypsum",False,False
"treatment of residues, MSWI-WWT-SLF, waste packaging paper, residual material landfill",GLO,"residues, MSWI-WWT-SLF, waste packaging paper",False,False
"treatment of residues, MSWI-WWT-SLF, waste paint, residual material landfill",Europe without Switzerland,"residues, MSWI-WWT-SLF, waste paint",False,False
"treatment of residues, MSWI-WWT-SLF, waste paint, residual material landfill",RoW,"residues, MSWI-WWT-SLF, waste paint",False,False
"treatment of residues, MSWI-WWT-SLF, waste paperboard, residual material landfill",GLO,"residues, MSWI-WWT-SLF, waste paperboard",False,False
"treatment of residues, MSWI-WWT-SLF, waste plastic plaster, residual material landfill",GLO,"residues, MSWI-WWT-SLF, waste plastic plaster",False,False
"treatment of residues, MSWI-WWT-SLF, waste plastic, mixture, residual material landfill",GLO,"residues, MSWI-WWT-SLF, waste plastic, mixture",False,False
"treatment of residues, MSWI-WWT-SLF, waste polyethylene terephthalate, residual material landfill",GLO,"residues, MSWI-WWT-SLF, waste polyethylene terephthalate",False,False
"treatment of residues, MSWI-WWT-SLF, waste polyethylene, residual material landfill",GLO,"residues, MSWI-WWT-SLF, waste polyethylene",False,False
"treatment of residues, MSWI[F]-WWT-SLF, waste polypropylene, residual material landfill",CH,"residues, MSWI[F]-WWT-SLF, waste polypropylene",False,False
"treatment of residues, MSWI-WWT-SLF, waste polystyrene, residual material landfill",GLO,"residues, MSWI-WWT-SLF, waste polystyrene",False,False
"treatment of residues, MSWI-WWT-SLF, waste polyurethane, residual material landfill",GLO,"residues, MSWI-WWT-SLF, waste polyurethane",False,False
